Datetime1,Flow SLPM,Datetime2,CO2 ppm,Datetime3,VE,Datetime3,VE over VCO2,Datetime4,CO2Peak
2022-07-11 14:26:22.592445,19.72,,,,,,,,
,,2022-07-11 14:26:22.616453,43650.0,,,,,,
2022-07-11 14:26:22.642450,19.15,,,,,,,,
,,2022-07-11 14:26:22.680343,44110.0,,,,,,
2022-07-11 14:26:22.689344,19.79,,,,,,,,
,,2022-07-11 14:26:22.728292,44320.0,,,,,,
2022-07-11 14:26:22.737952,19.84,,,,,,,,
,,2022-07-11 14:26:22.776348,44110.0,,,,,,
2022-07-11 14:26:22.788113,19.64,,,,,,,,
,,2022-07-11 14:26:22.824716,43400.0,,,,,,
2022-07-11 14:26:22.839932,19.72,,,,,,,,
,,2022-07-11 14:26:22.872310,43060.0,,,,,,
2022-07-11 14:26:22.890722,19.15,,,,,,,,
,,2022-07-11 14:26:22.920446,43850.0,,,,,,
2022-07-11 14:26:22.939617,19.04,,,,,,,,
,,2022-07-11 14:26:22.968393,44320.0,,,,,,
2022-07-11 14:26:22.993522,19.21,,,,,,,,
,,2022-07-11 14:26:23.016364,44470.0,,,,,,
2022-07-11 14:26:23.042197,19.05,,,,,,,,
,,2022-07-11 14:26:23.064315,44370.0,,,,,,
2022-07-11 14:26:23.087791,18.95,,,,,,,,
,,2022-07-11 14:26:23.112330,44370.0,,,,,,
2022-07-11 14:26:23.137736,18.76,,,,,,,,
,,2022-07-11 14:26:23.160472,44580.0,,,,,,
2022-07-11 14:26:23.190849,18.17,,,,,,,,
,,2022-07-11 14:26:23.208363,44110.0,,,,,,
2022-07-11 14:26:23.241962,17.41,,,,,,,,
,,2022-07-11 14:26:23.259044,44270.0,,,,,,
2022-07-11 14:26:23.292190,17.64,,,,,,,,
,,2022-07-11 14:26:23.320119,45200.0,,,,,,
2022-07-11 14:26:23.365366,17.66,,,,,,,,
,,2022-07-11 14:26:23.375370,45510.0,,,,,,
2022-07-11 14:26:23.415140,17.12,,,,,,,,
,,2022-07-11 14:26:23.426206,45040.0,,,,,,
,,2022-07-11 14:26:23.464239,44990.0,,,,,,
2022-07-11 14:26:23.470278,16.21,,,,,,,,
,,2022-07-11 14:26:23.512048,45200.0,,,,,,
2022-07-11 14:26:23.522089,16.62,,,,,,,,
,,2022-07-11 14:26:23.560014,45400.0,,,,,,
2022-07-11 14:26:23.566060,16.73,,,,,,,,
2022-07-11 14:26:23.604173,15.96,,,,,,,,
,,2022-07-11 14:26:23.618747,45710.0,,,,,,
2022-07-11 14:26:23.644921,15.56,,,,,,,,
,,2022-07-11 14:26:23.660421,45040.0,,,,,,
2022-07-11 14:26:23.687488,15.26,,,,,,,,
,,2022-07-11 14:26:23.703551,44890.0,,,,,,
2022-07-11 14:26:23.736071,14.76,,,,,,,,
,,2022-07-11 14:26:23.753413,45240.0,,,,,,
2022-07-11 14:26:23.786517,14.25,,,,,,,,
,,2022-07-11 14:26:23.803157,45400.0,,,,,,
2022-07-11 14:26:23.838637,13.0,,,,,,,,
,,2022-07-11 14:26:23.854675,45350.0,,,,,,
2022-07-11 14:26:23.888588,11.71,,,,,,,,
,,2022-07-11 14:26:23.903055,45290.0,,,,,,
2022-07-11 14:26:23.938065,11.32,,,,,,,,
,,2022-07-11 14:26:23.955020,45660.0,,,,,,
2022-07-11 14:26:23.989763,10.09,,,,,,,,
,,2022-07-11 14:26:24.008119,45290.0,,,,,,
2022-07-11 14:26:24.039420,7.31,,,,,,,,
,,,,2022-07-11 14:26:24.041432,1.4948250000000005,,,,
,,2022-07-11 14:26:24.060010,44680.0,,,,,,
2022-07-11 14:26:24.089528,1.74,,,,,,,,
,,2022-07-11 14:26:24.104053,45290.0,,,,,,
2022-07-11 14:26:24.138271,-10.89,,,,,,,,
,,2022-07-11 14:26:24.155131,45550.0,,,,,,
2022-07-11 14:26:24.189267,-21.76,,,,,,,,
,,2022-07-11 14:26:24.207259,45300.0,,,,,,
2022-07-11 14:26:24.236754,-29.91,,,,,,,,
,,2022-07-11 14:26:24.252955,45350.0,,,,,,
2022-07-11 14:26:24.285703,-35.01,,,,,,,,
,,2022-07-11 14:26:24.301694,44580.0,,,,,,
2022-07-11 14:26:24.337779,-40.23,,,,,,,,
,,2022-07-11 14:26:24.354238,40850.0,,,,,,
2022-07-11 14:26:24.387941,-43.71,,,,,,,,
,,2022-07-11 14:26:24.402732,32240.0,,,,,,
2022-07-11 14:26:24.438655,-45.23,,,,,,,,
,,2022-07-11 14:26:24.448707,21400.0,,,,,,
2022-07-11 14:26:24.487700,-45.43,,,,,,,,
,,2022-07-11 14:26:24.494436,13490.0,,,,,,
,,,,,,2022-07-11 14:26:24.494436,24.93510628489061,,
,,,,,,,,2022-07-11 14:26:24.494436,45710.0
,,2022-07-11 14:26:24.535654,9020.0,,,,,,
2022-07-11 14:26:24.542657,-44.97,,,,,,,,
2022-07-11 14:26:24.587535,-44.58,,,,,,,,
,,2022-07-11 14:26:24.698725,6130.0,,,,,,
2022-07-11 14:26:24.700725,-44.43,,,,,,,,
,,2022-07-11 14:26:24.702734,4270.0,,,,,,
2022-07-11 14:26:24.703724,-43.69,,,,,,,,
,,2022-07-11 14:26:24.714772,3140.0,,,,,,
2022-07-11 14:26:24.737783,-43.14,,,,,,,,
,,2022-07-11 14:26:24.753820,2540.0,,,,,,
2022-07-11 14:26:24.788041,-42.85,,,,,,,,
,,2022-07-11 14:26:24.802566,2130.0,,,,,,
2022-07-11 14:26:24.837869,-42.54,,,,,,,,
,,2022-07-11 14:26:24.847873,1810.0,,,,,,
,,2022-07-11 14:26:24.887561,1610.0,,,,,,
2022-07-11 14:26:24.894613,-42.12,,,,,,,,
,,2022-07-11 14:26:24.935709,1480.0,,,,,,
2022-07-11 14:26:24.942757,-42.19,,,,,,,,
,,2022-07-11 14:26:24.983371,1360.0,,,,,,
2022-07-11 14:26:24.990070,-41.82,,,,,,,,
,,2022-07-11 14:26:25.031266,1240.0,,,,,,
2022-07-11 14:26:25.040181,-41.14,,,,,,,,
,,2022-07-11 14:26:25.079051,1180.0,,,,,,
2022-07-11 14:26:25.090045,-40.29,,,,,,,,
,,2022-07-11 14:26:25.127315,1190.0,,,,,,
2022-07-11 14:26:25.140169,-39.66,,,,,,,,
,,2022-07-11 14:26:25.175433,1180.0,,,,,,
2022-07-11 14:26:25.210954,-38.39,,,,,,,,
,,2022-07-11 14:26:25.223851,1150.0,,,,,,
2022-07-11 14:26:25.259320,-36.46,,,,,,,,
,,2022-07-11 14:26:25.287238,1060.0,,,,,,
2022-07-11 14:26:25.309320,-34.71,,,,,,,,
,,2022-07-11 14:26:25.335222,930.0,,,,,,
2022-07-11 14:26:25.362350,-33.21,,,,,,,,
,,2022-07-11 14:26:25.383161,990.0,,,,,,
2022-07-11 14:26:25.413474,-32.45,,,,,,,,
,,2022-07-11 14:26:25.431371,1130.0,,,,,,
2022-07-11 14:26:25.453605,-32.06,,,,,,,,
,,2022-07-11 14:26:25.478932,1100.0,,,,,,
2022-07-11 14:26:25.494994,-31.56,,,,,,,,
,,2022-07-11 14:26:25.527098,1100.0,,,,,,
2022-07-11 14:26:25.536152,-31.41,,,,,,,,
,,2022-07-11 14:26:25.575377,1130.0,,,,,,
2022-07-11 14:26:25.584163,-30.59,,,,,,,,
,,2022-07-11 14:26:25.623081,1100.0,,,,,,
2022-07-11 14:26:25.634303,-29.63,,,,,,,,
,,2022-07-11 14:26:25.671049,1050.0,,,,,,
2022-07-11 14:26:25.685449,-29.42,,,,,,,,
,,2022-07-11 14:26:25.718651,1020.0,,,,,,
2022-07-11 14:26:25.733673,-29.3,,,,,,,,
,,2022-07-11 14:26:25.766997,1090.0,,,,,,
2022-07-11 14:26:25.783508,-28.43,,,,,,,,
,,2022-07-11 14:26:25.814954,1210.0,,,,,,
2022-07-11 14:26:25.836633,-27.24,,,,,,,,
,,2022-07-11 14:26:25.862960,1160.0,,,,,,
2022-07-11 14:26:25.886667,-26.26,,,,,,,,
,,2022-07-11 14:26:25.926735,1080.0,,,,,,
2022-07-11 14:26:25.937884,-25.26,,,,,,,,
,,2022-07-11 14:26:25.974927,1130.0,,,,,,
2022-07-11 14:26:25.988020,-24.29,,,,,,,,
,,2022-07-11 14:26:26.023284,1160.0,,,,,,
2022-07-11 14:26:26.037769,-23.53,,,,,,,,
,,2022-07-11 14:26:26.071124,1210.0,,,,,,
2022-07-11 14:26:26.088096,-23.12,,,,,,,,
,,2022-07-11 14:26:26.119122,1270.0,,,,,,
2022-07-11 14:26:26.137826,-22.32,,,,,,,,
,,2022-07-11 14:26:26.166791,1240.0,,,,,,
2022-07-11 14:26:26.189114,-21.07,,,,,,,,
,,2022-07-11 14:26:26.214998,1210.0,,,,,,
2022-07-11 14:26:26.258491,-20.08,,,,,,,,
,,2022-07-11 14:26:26.275033,1260.0,,,,,,
2022-07-11 14:26:26.308663,-19.83,,,,,,,,
,,2022-07-11 14:26:26.322666,1160.0,,,,,,
,,2022-07-11 14:26:26.358726,1090.0,,,,,,
2022-07-11 14:26:26.365752,-18.68,,,,,,,,
,,2022-07-11 14:26:26.406908,1050.0,,,,,,
2022-07-11 14:26:26.413914,-17.39,,,,,,,,
,,2022-07-11 14:26:26.454653,1180.0,,,,,,
2022-07-11 14:26:26.461695,-17.48,,,,,,,,
2022-07-11 14:26:26.515845,-16.74,,,,,,,,
,,2022-07-11 14:26:26.529869,1250.0,,,,,,
2022-07-11 14:26:26.557009,-17.09,,,,,,,,
,,2022-07-11 14:26:26.572400,1270.0,,,,,,
2022-07-11 14:26:26.598922,-17.16,,,,,,,,
,,2022-07-11 14:26:26.615997,1240.0,,,,,,
2022-07-11 14:26:26.638150,-16.57,,,,,,,,
,,2022-07-11 14:26:26.662747,1250.0,,,,,,
2022-07-11 14:26:26.681744,-16.08,,,,,,,,
,,2022-07-11 14:26:26.710176,1350.0,,,,,,
2022-07-11 14:26:26.734787,-15.78,,,,,,,,
,,2022-07-11 14:26:26.758511,1310.0,,,,,,
2022-07-11 14:26:26.784885,-14.49,,,,,,,,
,,2022-07-11 14:26:26.806549,1280.0,,,,,,
2022-07-11 14:26:26.835871,-14.71,,,,,,,,
,,2022-07-11 14:26:26.854845,1290.0,,,,,,
2022-07-11 14:26:26.887889,-14.45,,,,,,,,
,,2022-07-11 14:26:26.903894,1330.0,,,,,,
2022-07-11 14:26:26.937903,-13.68,,,,,,,,
,,2022-07-11 14:26:26.954011,1350.0,,,,,,
2022-07-11 14:26:26.988000,-14.2,,,,,,,,
,,2022-07-11 14:26:27.005018,1380.0,,,,,,
2022-07-11 14:26:27.037470,-15.44,,,,,,,,
,,2022-07-11 14:26:27.052845,1480.0,,,,,,
2022-07-11 14:26:27.087702,-15.71,,,,,,,,
,,2022-07-11 14:26:27.103255,1440.0,,,,,,
2022-07-11 14:26:27.137761,-14.99,,,,,,,,
,,2022-07-11 14:26:27.152756,1330.0,,,,,,
2022-07-11 14:26:27.189009,-15.08,,,,,,,,
,,2022-07-11 14:26:27.207015,1390.0,,,,,,
,,2022-07-11 14:26:27.254442,1460.0,,,,,,
2022-07-11 14:26:27.262184,-13.61,,,,,,,,
2022-07-11 14:26:27.299871,-12.88,,,,,,,,
,,2022-07-11 14:26:27.308757,1540.0,,,,,,
2022-07-11 14:26:27.340834,-11.96,,,,,,,,
,,2022-07-11 14:26:27.357225,1470.0,,,,,,
2022-07-11 14:26:27.382297,-10.38,,,,,,,,
,,2022-07-11 14:26:27.398666,1360.0,,,,,,
2022-07-11 14:26:27.431785,-10.23,,,,,,,,
,,2022-07-11 14:26:27.447918,1470.0,,,,,,
2022-07-11 14:26:27.481681,-11.43,,,,,,,,
,,2022-07-11 14:26:27.498474,1540.0,,,,,,
2022-07-11 14:26:27.531047,-11.2,,,,,,,,
,,2022-07-11 14:26:27.548052,1540.0,,,,,,
2022-07-11 14:26:27.582088,-8.74,,,,,,,,
,,2022-07-11 14:26:27.599290,1510.0,,,,,,
2022-07-11 14:26:27.632306,-7.84,,,,,,,,
,,2022-07-11 14:26:27.648541,1530.0,,,,,,
2022-07-11 14:26:27.682094,-6.54,,,,,,,,
,,2022-07-11 14:26:27.698542,1630.0,,,,,,
,,2022-07-11 14:26:27.733943,1720.0,,,,,,
2022-07-11 14:26:27.759616,-5.32,,,,,,,,
,,2022-07-11 14:26:27.782138,1620.0,,,,,,
2022-07-11 14:26:27.802798,-2.63,,,,,,,,
2022-07-11 14:26:27.842930,0.65,,,,,,,,
,,2022-07-11 14:26:27.851979,1510.0,,,,,,
2022-07-11 14:26:27.884046,11.57,,,,,,,,
,,2022-07-11 14:26:27.900055,1630.0,,,,,,
2022-07-11 14:26:27.930599,18.37,,,,,,,,
,,2022-07-11 14:26:27.948835,1670.0,,,,,,
2022-07-11 14:26:27.980355,19.34,,,,,,,,
,,2022-07-11 14:26:27.995689,1710.0,,,,,,
2022-07-11 14:26:28.030220,20.91,,,,,,,,
,,2022-07-11 14:26:28.044942,1740.0,,,,,,
2022-07-11 14:26:28.080179,23.45,,,,,,,,
,,2022-07-11 14:26:28.094843,1660.0,,,,,,
2022-07-11 14:26:28.130267,26.17,,,,,,,,
,,2022-07-11 14:26:28.144976,1660.0,,,,,,
2022-07-11 14:26:28.177986,27.71,,,,,,,,
,,2022-07-11 14:26:28.193449,1690.0,,,,,,
,,2022-07-11 14:26:28.229912,1640.0,,,,,,
2022-07-11 14:26:28.236954,29.13,,,,,,,,
,,2022-07-11 14:26:28.278136,1660.0,,,,,,
2022-07-11 14:26:28.283177,29.56,,,,,,,,
,,2022-07-11 14:26:28.325818,1750.0,,,,,,
2022-07-11 14:26:28.332864,30.27,,,,,,,,
,,2022-07-11 14:26:28.374501,2120.0,,,,,,
2022-07-11 14:26:28.383643,30.52,,,,,,,,
2022-07-11 14:26:28.433552,29.88,,,,,,,,
,,2022-07-11 14:26:28.449678,3220.0,,,,,,
2022-07-11 14:26:28.483672,29.48,,,,,,,,
,,2022-07-11 14:26:28.492757,5330.0,,,,,,
2022-07-11 14:26:28.533322,29.38,,,,,,,,
,,2022-07-11 14:26:28.542437,8420.0,,,,,,
,,2022-07-11 14:26:28.581855,12050.0,,,,,,
2022-07-11 14:26:28.586901,29.34,,,,,,,,
,,2022-07-11 14:26:28.629920,15900.0,,,,,,
2022-07-11 14:26:28.636960,28.65,,,,,,,,
,,2022-07-11 14:26:28.678225,19680.0,,,,,,
2022-07-11 14:26:28.684221,28.24,,,,,,,,
,,2022-07-11 14:26:28.726278,22750.0,,,,,,
2022-07-11 14:26:28.733277,27.59,,,,,,,,
,,2022-07-11 14:26:28.774052,25020.0,,,,,,
2022-07-11 14:26:28.780059,27.74,,,,,,,,
,,2022-07-11 14:26:28.822067,27100.0,,,,,,
2022-07-11 14:26:28.833268,28.43,,,,,,,,
,,2022-07-11 14:26:28.869788,29060.0,,,,,,
2022-07-11 14:26:28.883115,27.86,,,,,,,,
,,2022-07-11 14:26:28.917584,31200.0,,,,,,
2022-07-11 14:26:28.932742,27.82,,,,,,,,
,,2022-07-11 14:26:28.965910,32520.0,,,,,,
2022-07-11 14:26:28.982498,27.67,,,,,,,,
,,2022-07-11 14:26:29.013913,33070.0,,,,,,
2022-07-11 14:26:29.034658,27.03,,,,,,,,
,,2022-07-11 14:26:29.077500,34650.0,,,,,,
2022-07-11 14:26:29.084563,26.68,,,,,,,,
,,2022-07-11 14:26:29.124989,35570.0,,,,,,
2022-07-11 14:26:29.134971,27.05,,,,,,,,
,,2022-07-11 14:26:29.173563,36290.0,,,,,,
2022-07-11 14:26:29.185699,27.73,,,,,,,,
,,2022-07-11 14:26:29.221655,36770.0,,,,,,
2022-07-11 14:26:29.258837,27.36,,,,,,,,
,,2022-07-11 14:26:29.275844,36940.0,,,,,,
2022-07-11 14:26:29.298850,26.87,,,,,,,,
,,2022-07-11 14:26:29.317507,37680.0,,,,,,
2022-07-11 14:26:29.339761,26.89,,,,,,,,
,,2022-07-11 14:26:29.364944,38000.0,,,,,,
2022-07-11 14:26:29.381498,26.53,,,,,,,,
,,2022-07-11 14:26:29.413482,38310.0,,,,,,
2022-07-11 14:26:29.430551,26.27,,,,,,,,
,,2022-07-11 14:26:29.461672,38450.0,,,,,,
2022-07-11 14:26:29.480688,25.97,,,,,,,,
,,2022-07-11 14:26:29.509285,38450.0,,,,,,
2022-07-11 14:26:29.530908,25.82,,,,,,,,
,,2022-07-11 14:26:29.557296,39310.0,,,,,,
2022-07-11 14:26:29.580168,26.33,,,,,,,,
,,2022-07-11 14:26:29.605181,39680.0,,,,,,
2022-07-11 14:26:29.630639,27.32,,,,,,,,
,,2022-07-11 14:26:29.653243,39910.0,,,,,,
2022-07-11 14:26:29.678318,26.96,,,,,,,,
,,2022-07-11 14:26:29.701114,40190.0,,,,,,
2022-07-11 14:26:29.729875,25.97,,,,,,,,
,,2022-07-11 14:26:29.764936,40050.0,,,,,,
2022-07-11 14:26:29.779415,25.73,,,,,,,,
,,2022-07-11 14:26:29.813283,40510.0,,,,,,
2022-07-11 14:26:29.832449,25.53,,,,,,,,
,,2022-07-11 14:26:29.861357,40660.0,,,,,,
2022-07-11 14:26:29.882471,24.76,,,,,,,,
,,2022-07-11 14:26:29.908940,40660.0,,,,,,
2022-07-11 14:26:29.931777,24.3,,,,,,,,
,,2022-07-11 14:26:29.957093,40850.0,,,,,,
2022-07-11 14:26:29.982679,23.49,,,,,,,,
,,2022-07-11 14:26:30.005140,41090.0,,,,,,
2022-07-11 14:26:30.031836,23.03,,,,,,,,
,,2022-07-11 14:26:30.053049,40950.0,,,,,,
2022-07-11 14:26:30.081876,23.44,,,,,,,,
,,2022-07-11 14:26:30.101284,40750.0,,,,,,
2022-07-11 14:26:30.132488,23.27,,,,,,,,
,,2022-07-11 14:26:30.149703,41240.0,,,,,,
2022-07-11 14:26:30.183968,23.23,,,,,,,,
,,2022-07-11 14:26:30.201944,41620.0,,,,,,
2022-07-11 14:26:30.225356,23.02,,,,,,,,
,,2022-07-11 14:26:30.245529,41620.0,,,,,,
2022-07-11 14:26:30.274591,22.58,,,,,,,,
,,2022-07-11 14:26:30.293090,41820.0,,,,,,
2022-07-11 14:26:30.324641,22.06,,,,,,,,
,,2022-07-11 14:26:30.342345,41570.0,,,,,,
2022-07-11 14:26:30.377236,21.61,,,,,,,,
,,2022-07-11 14:26:30.405195,41320.0,,,,,,
2022-07-11 14:26:30.427241,21.58,,,,,,,,
,,2022-07-11 14:26:30.453193,41530.0,,,,,,
2022-07-11 14:26:30.476829,21.5,,,,,,,,
,,2022-07-11 14:26:30.500987,42260.0,,,,,,
2022-07-11 14:26:30.527084,20.55,,,,,,,,
,,2022-07-11 14:26:30.549360,42210.0,,,,,,
2022-07-11 14:26:30.576925,19.89,,,,,,,,
,,2022-07-11 14:26:30.596968,41960.0,,,,,,
2022-07-11 14:26:30.627152,20.02,,,,,,,,
,,2022-07-11 14:26:30.647139,42210.0,,,,,,
2022-07-11 14:26:30.676271,20.61,,,,,,,,
,,2022-07-11 14:26:30.692861,42360.0,,,,,,
2022-07-11 14:26:30.725786,20.23,,,,,,,,
,,2022-07-11 14:26:30.740780,42160.0,,,,,,
2022-07-11 14:26:30.775730,19.97,,,,,,,,
,,2022-07-11 14:26:30.795199,42550.0,,,,,,
2022-07-11 14:26:30.830313,20.48,,,,,,,,
,,2022-07-11 14:26:30.844193,42550.0,,,,,,
2022-07-11 14:26:30.880398,20.5,,,,,,,,
,,2022-07-11 14:26:30.895471,42110.0,,,,,,
2022-07-11 14:26:30.930864,20.03,,,,,,,,
,,2022-07-11 14:26:30.947817,42310.0,,,,,,
2022-07-11 14:26:30.980423,19.82,,,,,,,,
,,2022-07-11 14:26:30.996598,42700.0,,,,,,
2022-07-11 14:26:31.031090,20.06,,,,,,,,
,,2022-07-11 14:26:31.047694,42700.0,,,,,,
2022-07-11 14:26:31.081440,19.75,,,,,,,,
,,2022-07-11 14:26:31.096446,42700.0,,,,,,
2022-07-11 14:26:31.131479,19.59,,,,,,,,
,,2022-07-11 14:26:31.146443,42850.0,,,,,,
2022-07-11 14:26:31.182452,19.38,,,,,,,,
,,2022-07-11 14:26:31.195439,42550.0,,,,,,
,,2022-07-11 14:26:31.236442,42800.0,,,,,,
2022-07-11 14:26:31.251447,19.3,,,,,,,,
,,2022-07-11 14:26:31.284474,42950.0,,,,,,
2022-07-11 14:26:31.301515,19.7,,,,,,,,
,,2022-07-11 14:26:31.332077,43000.0,,,,,,
2022-07-11 14:26:31.351538,19.66,,,,,,,,
,,2022-07-11 14:26:31.380609,43100.0,,,,,,
2022-07-11 14:26:31.404571,19.29,,,,,,,,
,,2022-07-11 14:26:31.428652,43100.0,,,,,,
2022-07-11 14:26:31.454580,19.51,,,,,,,,
,,2022-07-11 14:26:31.476749,42850.0,,,,,,
2022-07-11 14:26:31.504047,19.94,,,,,,,,
,,2022-07-11 14:26:31.524518,42940.0,,,,,,
2022-07-11 14:26:31.554606,19.79,,,,,,,,
,,2022-07-11 14:26:31.572492,43090.0,,,,,,
2022-07-11 14:26:31.594680,19.26,,,,,,,,
2022-07-11 14:26:31.635699,18.79,,,,,,,,
,,2022-07-11 14:26:31.637746,42900.0,,,,,,
2022-07-11 14:26:31.678512,18.62,,,,,,,,
,,2022-07-11 14:26:31.689921,43200.0,,,,,,
2022-07-11 14:26:31.723277,18.38,,,,,,,,
,,2022-07-11 14:26:31.738624,43490.0,,,,,,
2022-07-11 14:26:31.773061,17.06,,,,,,,,
,,2022-07-11 14:26:31.787901,43290.0,,,,,,
,,2022-07-11 14:26:31.828244,43440.0,,,,,,
2022-07-11 14:26:31.833149,15.78,,,,,,,,
,,2022-07-11 14:26:31.876229,43690.0,,,,,,
2022-07-11 14:26:31.882868,15.53,,,,,,,,
,,2022-07-11 14:26:31.924210,43440.0,,,,,,
2022-07-11 14:26:31.930082,15.2,,,,,,,,
,,2022-07-11 14:26:31.972323,43000.0,,,,,,
2022-07-11 14:26:31.979375,14.12,,,,,,,,
,,2022-07-11 14:26:32.020468,43490.0,,,,,,
2022-07-11 14:26:32.029526,13.48,,,,,,,,
,,2022-07-11 14:26:32.068247,44050.0,,,,,,
2022-07-11 14:26:32.080328,14.2,,,,,,,,
,,2022-07-11 14:26:32.116793,43790.0,,,,,,
2022-07-11 14:26:32.130559,14.29,,,,,,,,
,,2022-07-11 14:26:32.164188,44560.0,,,,,,
2022-07-11 14:26:32.182243,12.86,,,,,,,,
,,2022-07-11 14:26:32.212072,44820.0,,,,,,
2022-07-11 14:26:32.228263,12.72,,,,,,,,
,,2022-07-11 14:26:32.275611,44260.0,,,,,,
2022-07-11 14:26:32.283655,11.81,,,,,,,,
,,2022-07-11 14:26:32.324058,44610.0,,,,,,
2022-07-11 14:26:32.330841,5.84,,,,,,,,
,,,,2022-07-11 14:26:32.331841,1.6839416666666671,,,,
,,2022-07-11 14:26:32.372019,44050.0,,,,,,
2022-07-11 14:26:32.381022,-10.72,,,,,,,,
,,2022-07-11 14:26:32.420300,44260.0,,,,,,
2022-07-11 14:26:32.430304,-23.63,,,,,,,,
,,2022-07-11 14:26:32.467976,44360.0,,,,,,
2022-07-11 14:26:32.480115,-32.08,,,,,,,,
,,2022-07-11 14:26:32.515917,43490.0,,,,,,
2022-07-11 14:26:32.530304,-37.76,,,,,,,,
,,2022-07-11 14:26:32.564170,41090.0,,,,,,
2022-07-11 14:26:32.580976,-42.55,,,,,,,,
,,2022-07-11 14:26:32.612124,32740.0,,,,,,
2022-07-11 14:26:32.630994,-44.45,,,,,,,,
,,2022-07-11 14:26:32.659947,22140.0,,,,,,
2022-07-11 14:26:32.681073,-45.21,,,,,,,,
,,2022-07-11 14:26:32.708094,14340.0,,,,,,
,,,,,,2022-07-11 14:26:32.708094,25.73611161836405,,
,,,,,,,,2022-07-11 14:26:32.708094,44820.0
2022-07-11 14:26:32.726951,-45.96,,,,,,,,
,,2022-07-11 14:26:32.755943,9170.0,,,,,,
2022-07-11 14:26:32.777378,-45.99,,,,,,,,
,,2022-07-11 14:26:32.803802,6070.0,,,,,,
2022-07-11 14:26:32.827794,-45.73,,,,,,,,
,,2022-07-11 14:26:32.867901,4260.0,,,,,,
2022-07-11 14:26:32.880472,-45.29,,,,,,,,
,,2022-07-11 14:26:32.915771,3110.0,,,,,,
2022-07-11 14:26:32.930268,-44.66,,,,,,,,
,,2022-07-11 14:26:32.963760,2480.0,,,,,,
2022-07-11 14:26:32.980410,-44.63,,,,,,,,
,,2022-07-11 14:26:33.011893,2030.0,,,,,,
2022-07-11 14:26:33.030111,-44.35,,,,,,,,
,,2022-07-11 14:26:33.059722,1770.0,,,,,,
2022-07-11 14:26:33.080371,-43.96,,,,,,,,
,,2022-07-11 14:26:33.108135,1540.0,,,,,,
2022-07-11 14:26:33.130293,-43.42,,,,,,,,
,,2022-07-11 14:26:33.155674,1340.0,,,,,,
2022-07-11 14:26:33.181016,-42.89,,,,,,,,
,,2022-07-11 14:26:33.204146,1380.0,,,,,,
2022-07-11 14:26:33.221135,-42.1,,,,,,,,
,,2022-07-11 14:26:33.251664,1270.0,,,,,,
2022-07-11 14:26:33.269997,-41.64,,,,,,,,
,,2022-07-11 14:26:33.299506,1130.0,,,,,,
2022-07-11 14:26:33.323326,-41.24,,,,,,,,
,,2022-07-11 14:26:33.347966,1070.0,,,,,,
2022-07-11 14:26:33.373005,-41.0,,,,,,,,
,,2022-07-11 14:26:33.395905,990.0,,,,,,
2022-07-11 14:26:33.423196,-40.97,,,,,,,,
,,2022-07-11 14:26:33.443631,1020.0,,,,,,
2022-07-11 14:26:33.473108,-40.31,,,,,,,,
,,2022-07-11 14:26:33.491494,1030.0,,,,,,
2022-07-11 14:26:33.522404,-39.58,,,,,,,,
,,2022-07-11 14:26:33.554956,960.0,,,,,,
2022-07-11 14:26:33.572653,-38.84,,,,,,,,
,,2022-07-11 14:26:33.603420,940.0,,,,,,
2022-07-11 14:26:33.622374,-37.94,,,,,,,,
,,2022-07-11 14:26:33.651379,980.0,,,,,,
2022-07-11 14:26:33.674335,-36.6,,,,,,,,
,,2022-07-11 14:26:33.699806,1050.0,,,,,,
2022-07-11 14:26:33.719620,-35.63,,,,,,,,
,,2022-07-11 14:26:33.747507,980.0,,,,,,
2022-07-11 14:26:33.770166,-34.36,,,,,,,,
,,2022-07-11 14:26:33.795264,930.0,,,,,,
2022-07-11 14:26:33.824765,-32.4,,,,,,,,
,,2022-07-11 14:26:33.843703,970.0,,,,,,
2022-07-11 14:26:33.875171,-31.09,,,,,,,,
,,2022-07-11 14:26:33.893461,970.0,,,,,,
2022-07-11 14:26:33.925329,-30.13,,,,,,,,
,,2022-07-11 14:26:33.945529,960.0,,,,,,
2022-07-11 14:26:33.975508,-29.77,,,,,,,,
,,2022-07-11 14:26:33.992253,950.0,,,,,,
2022-07-11 14:26:34.027559,-29.84,,,,,,,,
,,2022-07-11 14:26:34.042608,970.0,,,,,,
2022-07-11 14:26:34.077483,-30.01,,,,,,,,
,,2022-07-11 14:26:34.092084,1030.0,,,,,,
2022-07-11 14:26:34.126600,-30.05,,,,,,,,
,,2022-07-11 14:26:34.146601,950.0,,,,,,
2022-07-11 14:26:34.178160,-30.29,,,,,,,,
,,2022-07-11 14:26:34.197024,900.0,,,,,,
2022-07-11 14:26:34.235091,-28.98,,,,,,,,
,,2022-07-11 14:26:34.251746,930.0,,,,,,
2022-07-11 14:26:34.285854,-28.14,,,,,,,,
,,2022-07-11 14:26:34.298703,990.0,,,,,,
2022-07-11 14:26:34.338271,-27.21,,,,,,,,
,,2022-07-11 14:26:34.348021,1020.0,,,,,,
,,2022-07-11 14:26:34.387098,980.0,,,,,,
2022-07-11 14:26:34.395153,-25.99,,,,,,,,
,,2022-07-11 14:26:34.435206,970.0,,,,,,
